Date,N225 Open,N225 High,N225 Low,N225 Close,N225 Adj Close,N225 Volume,RUT Open,RUT High,RUT Low,RUT Close,RUT Adj Close,RUT Volume,STOXX50E Open,STOXX50E High,STOXX50E Low,STOXX50E Close,STOXX50E Adj Close,STOXX50E Volume,IXIC Open,IXIC High,IXIC Low,IXIC Close,IXIC Adj Close,IXIC Volume,DJI Open,DJI High,DJI Low,DJI Close,DJI Adj Close,DJI Volume,GSPC Open,GSPC High,GSPC Low,GSPC Close,GSPC Adj Close,GSPC Volume,USD,GBP,EUR,CAD,CHF,SEK,DKK,NOK,AUD,NZD,ZAR,BHD,CNY,HKD,INR,PHP,SGD,THB,KWD,SAR,AED,MXN,PGK,HUF,CZK,PLN,IDR(100),MYR,KRW(100),TWD,Answer
2014-06-25,15297.240234,15347.879883,15265.709961000002,15266.610352000003,15266.610352000003,108400.0,1168.73999,1182.75,1168.530029,1182.680054,1182.680054,31067100,3252.310059,3252.310059,3252.310059,3252.310059,3252.310059,0.0,4341.819824,4383.549805,4339.410156,4379.759765999999,4379.759765999999,1722820000,16817.679688,16883.539063,16799.410156,16867.509766,16867.509766,73920000,1949.27002,1960.829956,1947.48999,1959.530029,1959.530029,3106710000,101.96,173.13,138.69,94.86,114.05,15.17,18.61,16.69,95.42,88.36,9.58,270.67,16.37,13.15,1.7,2.33,81.54,3.13,361.95,27.19,27.76,7.81,42.01,0.45,5.07,33.4,0.85,31.65,10.0,3.41,0
2014-06-26,15320.129883,15345.120117,15278.219727000003,15308.490234,15308.490234,105400.0,1182.609985,1182.790039,1172.910034,1180.709961,1180.709961,27788400,3233.189941,3233.189941,3233.189941,3233.189941,3233.189941,0.0,4379.439941,4379.799805,4347.450195,4379.049805,4379.049805,1554070000,16866.810547,16872.519531,16746.089844,16846.130859,16846.130859,63650000,1959.890015,1959.890015,1944.689941,1957.219971,1957.219971,2778840000,101.7,172.75,138.64,94.85,113.91,15.11,18.6,16.59,95.74,89.16,9.62,269.98,16.33,13.12,1.7,2.32,81.45,3.14,361.02,27.12,27.69,7.82,42.71,0.45,5.04,33.42,0.84,31.59,10.0,3.4,1
2014-06-27,15290.75,15293.820313,15027.30957,15095.0,15095.0,131000.0,1175.25,1189.5,1175.02002,1189.5,1189.5,42905900,3227.850098,3227.850098,3227.850098,3227.850098,3227.850098,0.0,4371.799805,4398.850098,4371.600098,4397.930176,4397.930176,3964930000,16846.900391,16862.730469,16773.839844,16851.839844,16851.839844,137690000,1956.560059,1961.469971,1952.180054,1960.959961,1960.959961,4290590000,101.51,172.93,138.25,94.98,113.65,15.06,18.54,16.56,95.72,89.14,9.52,269.47,16.33,13.1,1.69,2.32,81.24,3.12,360.48,27.07,27.64,7.8,42.74,0.45,5.05,33.32,0.84,31.59,10.0,3.39,0
2014-06-30,15159.450195,15177.870117,15052.339844,15162.099609,15162.099609,102000.0,1188.410034,1193.400024,1185.23999,1192.959961,1192.959961,30373500,3228.23999,3228.23999,3228.23999,3228.23999,3228.23999,0.0,4398.370117,4417.459961,4396.589844,4408.180176,4408.180176,1848110000,16852.490234,16871.269531,16801.939453,16826.599609,16826.599609,90360000,1960.790039,1964.23999,1958.219971,1960.22998,1960.22998,3037350000,101.3,172.53,138.21,94.96,113.69,15.04,18.54,16.53,95.44,88.93,9.57,268.91,16.31,13.07,1.69,2.32,81.12,3.11,359.86,27.02,27.58,7.81,42.65,0.45,5.04,33.31,0.85,31.52,10.0,3.39,1
2014-07-01,15179.639647999997,15389.080078,15145.870117,15326.200195,15326.200195,137500.0,1196.22998,1213.550049,1196.130005,1205.949951,1205.949951,31882400,3258.709961,3258.709961,3258.709961,3258.709961,3258.709961,0.0,4424.709961,4471.600098,4424.430176,4458.649902,4458.649902,1942550000,16828.529297,16998.699219,16828.529297,16956.070313,16956.070313,74050000,1962.290039,1978.579956,1962.290039,1973.319946,1973.319946,3188240000,101.45,173.6,138.91,95.05,114.39,15.19,18.63,16.55,95.58,88.89,9.54,269.31,16.35,13.09,1.69,2.33,81.43,3.12,359.88,27.06,27.63,7.81,41.9,0.45,5.08,33.44,0.86,31.65,10.03,3.4,1
2014-07-02,15406.230469,15444.629883,15354.910156,15369.969727000003,15369.969727000003,116800.0,1204.780029,1207.369995,1198.579956,1199.5,1199.5,28514800,3252.25,3252.25,3252.25,3252.25,3252.25,0.0,4457.8598630000015,4466.919922,4450.870117,4457.72998,4457.72998,1599480000,16949.710938,16986.630859,16949.710938,16976.240234,16976.240234,57840000,1973.060059,1976.670044,1972.579956,1974.619995,1974.619995,2851480000,101.59,174.17,138.95,95.52,114.44,15.18,18.64,16.49,96.45,89.02,9.54,269.68,16.37,13.11,1.7,2.33,81.58,3.14,360.76,27.1,27.66,7.86,42.57,0.45,5.08,33.48,0.86,31.69,10.06,3.4,1
2014-07-03,15435.339844,15435.339844,15324.320313,15348.290038999998,15348.290038999998,114200.0,1203.469971,1208.150024,1203.430054,1208.150024,1208.150024,19980900,3289.75,3289.75,3289.75,3289.75,3289.75,0.0,4472.8901369999985,4485.930176,4463.850098,4485.930176,4485.930176,1001730000,16979.0,17074.650391,16979.0,17068.259766,17068.259766,66800000,1975.880005,1985.589966,1975.880005,1985.439941,1985.439941,1998090000,101.87,174.83,139.07,95.51,114.56,15.19,18.65,16.51,96.16,89.4,9.48,270.43,16.4,13.15,1.71,2.34,81.7,3.15,361.75,27.17,27.74,7.85,42.89,0.45,5.08,33.62,0.86,31.75,10.09,3.41,0
2014-07-07,15433.490234,15477.769531,15379.44043,15379.44043,15379.44043,84000.0,1204.640015,1204.650024,1186.569946,1186.73999,1186.73999,26812600,3230.919922,3230.919922,3230.919922,3230.919922,3230.919922,0.0,4477.740234000001,4478.02002,4447.600098,4451.529785,4451.529785,1691390000,17063.830078,17063.830078,16992.449219,17024.210938,17024.210938,61480000,1984.219971,1984.219971,1974.880005,1977.650024,1977.650024,2681260000,102.2,175.18,138.81,95.86,114.15,14.92,18.62,16.51,95.55,89.14,9.51,271.38,16.47,13.19,1.71,2.35,82.0,3.16,362.54,27.26,27.83,7.88,42.92,0.45,5.07,33.44,0.86,32.06,10.12,3.42,1
2014-07-08,15304.269531,15389.889647999997,15225.110352000003,15314.410156,15314.410156,117700.0,1184.719971,1184.719971,1166.969971,1172.150024,1172.150024,33024300,3184.379883,3184.379883,3184.379883,3184.379883,3184.379883,0.0,4442.870117,4443.560059,4372.040039,4391.459961,4391.459961,2221820000,17022.089844,17022.089844,16874.789063,16906.619141,16906.619141,75250000,1976.390015,1976.390015,1959.459961,1963.709961,1963.709961,3302430000,101.74,174.39,138.42,95.24,113.91,14.9,18.57,16.53,95.39,89.06,9.45,270.15,16.41,13.13,1.7,2.34,81.64,3.15,361.16,27.14,27.7,7.82,42.73,0.44,5.05,33.42,0.87,31.95,10.06,3.41,0
2014-07-09,15194.320313,15302.650391,15185.320313,15302.650391,15302.650391,118300.0,1174.869995,1177.369995,1170.130005,1173.810059,1173.810059,28588000,3203.100098,3203.100098,3203.100098,3203.100098,3203.100098,0.0,4403.029785,4421.930176,4388.009765999999,4419.029785,4419.029785,1736960000,16916.830078,16998.949219,16913.810547,16985.609375,16985.609375,67120000,1965.099976,1974.150024,1965.099976,1972.829956,1972.829956,2858800000,101.56,174.01,138.28,95.15,113.74,14.87,18.54,16.42,95.61,89.31,9.52,269.68,16.39,13.1,1.7,2.34,81.7,3.14,360.53,27.08,27.65,7.83,42.66,0.45,5.05,33.52,0.87,31.95,10.04,3.4,0
2014-07-10,15318.299805,15326.780272999997,15215.429688,15216.469727000003,15216.469727000003,112900.0,1158.589966,1168.219971,1151.119995,1161.859985,1161.859985,31656900,3150.590088,3150.590088,3150.590088,3150.590088,3150.590088,0.0,4352.040039,4415.850098,4351.040039,4396.200195,4396.200195,1682920000,16980.349609,16980.349609,16805.380859,16915.070313,16915.070313,67510000,1966.670044,1969.839966,1952.859985,1964.680054,1964.680054,3165690000,101.55,174.29,138.55,95.32,114.0,14.95,18.59,16.51,95.73,89.64,9.51,269.65,16.4,13.1,1.71,2.35,81.86,3.16,360.49,27.09,27.65,7.83,42.45,0.45,5.04,33.51,0.88,32.03,10.05,3.4,0
2014-07-11,15102.589844,15204.009766,15101.490234,15164.040038999998,15164.040038999998,123600.0,1160.119995,1161.76001,1155.199951,1159.930054,1159.930054,26846300,3157.050049,3157.050049,3157.050049,3157.050049,3157.050049,0.0,4401.049805,4417.160156,4389.290039,4415.490234000001,4415.490234000001,1511250000,16918.310547,16949.460938,16860.300781,16943.810547,16943.810547,61000000,1965.76001,1968.670044,1959.630005,1967.569946,1967.569946,2684630000,101.38,173.6,137.85,95.19,113.49,14.95,18.49,16.42,95.09,89.35,9.48,269.2,16.34,13.08,1.69,2.34,81.61,3.15,359.89,27.04,27.61,7.8,42.38,0.45,5.04,33.28,0.88,31.84,9.99,3.39,0
2014-07-14,15199.179688,15324.950195,15179.490234,15296.820313,15296.820313,96300.0,1168.0,1169.550049,1163.849976,1167.209961,1167.209961,27449200,3185.860107,3185.860107,3185.860107,3185.860107,3185.860107,0.0,4441.3901369999985,4451.600098,4432.950195,4440.419922,4440.419922,1579660000,16950.929688,17088.429688,16950.929688,17055.419922,17055.419922,60570000,1969.859985,1979.849976,1969.859985,1977.099976,1977.099976,2744920000,101.39,173.59,137.88,94.47,113.58,14.91,18.5,16.4,95.23,89.42,9.46,269.15,16.35,13.08,1.69,2.34,81.68,3.16,359.67,27.04,27.61,7.81,42.38,0.45,5.04,33.36,0.88,31.87,9.96,3.39,1
2014-07-15,15354.429688,15441.540038999998,15346.089844,15395.160156,15395.160156,101000.0,1165.540039,1167.449951,1148.72998,1153.810059,1153.810059,33287400,3153.75,3153.75,3153.75,3153.75,3153.75,0.0,4444.910156,4451.930176,4389.700195,4416.3901369999985,4416.3901369999985,1772030000,17055.029297,17120.339844,17006.390625,17060.679688,17060.679688,101730000,1977.359985,1982.52002,1965.339966,1973.280029,1973.280029,3328740000,101.65,173.68,138.42,94.8,113.97,14.97,18.57,16.46,95.43,89.58,9.52,269.92,16.38,13.12,1.7,2.34,81.9,3.17,360.72,27.11,27.68,7.85,42.49,0.45,5.06,33.47,0.87,31.95,9.96,3.4,1
2014-07-16,15369.660156,15423.959961000002,15355.0,15379.299805,15379.299805,98200.0,1159.300049,1159.959961,1148.180054,1151.550049,1151.550049,33909500,3202.939941,3202.939941,3202.939941,3202.939941,3202.939941,0.0,4446.169922,4448.870117,4419.709961,4425.970215,4425.970215,2059340000,17061.910156,17139.349609,17061.910156,17138.199219,17138.199219,111500000,1976.349976,1983.939941,1975.670044,1981.569946,1981.569946,3390950000,101.74,174.38,137.99,94.52,113.54,14.92,18.51,16.38,95.25,88.76,9.51,270.08,16.38,13.13,1.69,2.33,81.74,3.16,361.16,27.14,27.7,7.86,42.53,0.45,5.04,33.37,0.87,31.81,9.83,3.39,0
2014-07-17,15422.870117,15465.740234,15347.849609,15370.259766,15370.259766,102500.0,1146.959961,1150.47998,1131.420044,1133.599976,1133.599976,33816800,3157.820068,3157.820068,3157.820068,3157.820068,3157.820068,0.0,4411.52002,4425.379883,4352.22998,4363.450195,4363.450195,2055240000,17133.449219,17151.560547,16966.189453,16976.810547,16976.810547,99240000,1979.75,1981.800049,1955.589966,1958.119995,1958.119995,3381680000,101.66,174.24,137.52,94.67,113.19,14.89,18.45,16.41,95.25,88.54,9.52,269.87,16.39,13.12,1.7,2.33,81.88,3.17,360.75,27.12,27.68,7.88,42.49,0.45,5.02,33.23,0.87,31.92,9.89,3.4,0
2014-07-18,15174.080078,15220.5,15110.450195,15215.709961000002,15215.709961000002,92200.0,1131.920044,1152.02002,1131.829956,1151.609985,1151.609985,31060600,3164.209961,3164.209961,3164.209961,3164.209961,3164.209961,0.0,4379.939941,4434.439941,4378.220215,4432.149902,4432.149902,1823580000,16978.160156,17113.509766,16977.519531,17100.179688,17100.179688,112530000,1961.540039,1979.910034,1960.819946,1978.219971,1978.219971,3106060000,101.26,173.05,136.92,94.14,112.8,14.82,18.36,16.29,94.63,87.76,9.44,268.81,16.33,13.06,1.69,2.32,81.5,3.14,358.95,27.01,27.57,7.79,41.52,0.44,5.01,33.05,0.87,31.77,9.81,3.37,0
2014-07-22,15296.419922,15392.019531,15287.929688,15343.280272999997,15343.280272999997,115400.0,1151.459961,1160.23999,1151.459961,1156.150024,1156.150024,28904800,3189.219971,3189.219971,3189.219971,3189.219971,3189.219971,0.0,4444.939941,4464.129883,4443.350098,4456.02002,4456.02002,1724440000,17054.970703,17133.429688,17040.130859,17113.539063,17113.539063,77960000,1975.650024,1986.23999,1975.650024,1983.530029,1983.530029,2890480000,101.48,173.3,137.24,94.44,112.96,14.82,18.41,16.38,95.07,88.06,9.57,269.39,16.36,13.09,1.69,2.34,81.89,3.19,359.6,27.07,27.63,7.82,42.42,0.44,5.01,33.13,0.88,32.01,9.9,3.39,1
2014-07-23,15367.160156,15376.200195,15317.370117,15328.55957,15328.55957,100100.0,1157.439941,1161.98999,1155.76001,1158.109985,1158.109985,28697200,3193.129883,3193.129883,3193.129883,3193.129883,3193.129883,0.0,4468.160156,4480.72998,4457.950195,4473.700195,4473.700195,1909810000,17117.009766,17121.050781,17058.050781,17086.630859,17086.630859,73440000,1985.319946,1989.22998,1982.439941,1987.01001,1987.01001,2869720000,101.52,173.24,136.7,94.53,112.5,14.82,18.33,16.4,95.26,87.98,9.6,269.5,16.36,13.1,1.69,2.35,81.92,3.2,359.62,27.08,27.64,7.85,42.44,0.45,4.99,33.12,0.88,31.98,9.93,3.39,0
2014-07-24,15350.280272999997,15383.110352000003,15232.139647999997,15284.419922,15284.419922,122000.0,1159.699951,1163.660034,1153.589966,1156.26001,1156.26001,32035300,3220.070068,3220.070068,3220.070068,3220.070068,3220.070068,0.0,4481.6098630000015,4485.5,4465.939941,4472.1098630000015,4472.1098630000015,1935090000,17092.019531,17119.830078,17061.070313,17083.800781,17083.800781,66390000,1988.069946,1991.390015,1985.790039,1987.97998,1987.97998,3203530000,101.54,172.99,136.63,94.53,112.5,14.84,18.33,16.38,95.89,87.47,9.65,269.55,16.41,13.1,1.7,2.35,82.1,3.2,359.56,27.08,27.65,7.85,42.44,0.45,4.99,33.06,0.88,32.07,9.89,3.39,0
2014-07-25,15342.459961000002,15457.870117,15341.69043,15457.870117,15457.870117,119900.0,1149.780029,1149.780029,1141.839966,1144.719971,1144.719971,26389600,3174.98999,3174.98999,3174.98999,3174.98999,3174.98999,0.0,4448.060059,4457.950195,4430.430176,4449.560059,4449.560059,1711430000,17079.5,17082.330078,16915.650391,16960.570313,16960.570313,67290000,1984.599976,1984.599976,1974.369995,1978.339966,1978.339966,2638960000,101.8,173.0,137.08,94.74,112.81,14.92,18.38,16.42,95.91,87.44,9.66,270.24,16.45,13.14,1.7,2.35,82.09,3.2,360.35,27.15,27.72,7.86,42.55,0.45,5.0,33.13,0.88,32.03,9.88,3.4,1
2014-07-28,15426.980469,15556.620117,15426.980469,15529.400391,15529.400391,115600.0,1145.180054,1145.180054,1132.160034,1139.5,1139.5,28033200,3171.550049,3171.550049,3171.550049,3171.550049,3171.550049,0.0,4451.120117,4455.3901369999985,4413.919922,4444.910156,4444.910156,1783250000,16956.910156,17001.380859,16877.720703,16982.589844,16982.589844,66190000,1978.25,1981.52002,1967.310059,1978.910034,1978.910034,2803320000,101.81,172.85,136.7,94.14,112.5,14.94,18.34,16.37,95.61,86.97,9.7,270.27,16.46,13.14,1.7,2.35,82.07,3.19,360.26,27.15,27.72,7.87,42.56,0.44,4.96,33.06,0.88,32.09,9.95,3.4,1
2014-07-29,15564.790038999998,15632.700195,15556.019531,15618.070313,15618.070313,98800.0,1141.650024,1149.079956,1140.319946,1141.640015,1141.640015,31833000,3190.540039,3190.540039,3190.540039,3190.540039,3190.540039,0.0,4456.069824,4470.970215,4441.029785,4442.700195,4442.700195,2090810000,16984.330078,17056.460938,16912.109375,16912.109375,16912.109375,75980000,1980.030029,1984.849976,1969.949951,1969.949951,1969.949951,3183300000,101.86,173.01,136.85,94.31,112.65,14.9,18.36,16.36,95.82,87.13,9.63,270.4,16.48,13.14,1.7,2.35,82.01,3.21,360.44,27.17,27.74,7.83,42.58,0.44,5.0,33.02,0.88,32.07,9.95,3.4,1
2014-07-30,15616.889647999997,15666.620117,15594.889647999997,15646.230469,15646.230469,117500.0,1147.959961,1150.609985,1142.540039,1146.569946,1146.569946,34482500,3169.22998,3169.22998,3169.22998,3169.22998,3169.22998,0.0,4468.439941,4476.060059,4444.509765999999,4462.899902,4462.899902,1872430000,16920.109375,16983.939453,16817.160156,16880.359375,16880.359375,77750000,1973.209961,1978.900024,1962.420044,1970.069946,1970.069946,3448250000,102.1,173.07,136.94,94.07,112.59,14.91,18.37,16.35,95.78,86.88,9.62,271.04,16.53,13.17,1.7,2.35,82.18,3.21,361.03,27.23,27.8,7.82,42.58,0.44,4.97,32.99,0.88,32.13,9.96,3.41,1
2014-07-31,15732.780272999997,15759.660156,15618.849609,15620.769531,15620.769531,154100.0,1137.26001,1137.26001,1120.060059,1120.069946,1120.069946,41930000,3115.51001,3115.51001,3115.51001,3115.51001,3115.51001,0.0,4421.290039,4430.799805,4367.149902,4369.77002,4369.77002,2273380000,16869.630859,16869.630859,16563.300781,16563.300781,16563.300781,101670000,1965.140015,1965.140015,1930.670044,1930.670044,1930.670044,4193000000,102.85,173.99,137.78,94.28,113.22,14.95,18.48,16.45,95.93,87.41,9.62,273.03,16.67,13.27,1.72,2.37,82.6,3.22,363.3,27.43,28.0,7.82,42.89,0.44,5.01,33.22,0.89,32.27,10.03,3.43,0
2014-08-04,15474.650391,15535.620117,15440.209961000002,15474.5,15474.5,123600.0,1118.459961,1125.540039,1108.27002,1124.819946,1124.819946,30729200,3070.459961,3070.459961,3070.459961,3070.459961,3070.459961,0.0,4365.620117,4395.379883,4343.029785,4383.8901369999985,4383.8901369999985,1677400000,16493.720703,16596.220703,16447.199219,16569.279297,16569.279297,76260000,1926.619995,1942.920044,1921.199951,1938.98999,1938.98999,3072920000,102.57,172.63,137.72,93.94,113.22,14.97,18.47,16.38,95.6,87.32,9.62,272.29,16.61,13.23,1.68,2.35,82.31,3.2,362.69,27.36,27.93,7.77,42.67,0.44,4.99,32.97,0.87,32.07,9.96,3.42,0
2014-08-05,15506.870117,15507.320313,15313.839844,15320.30957,15320.30957,131500.0,1119.689941,1129.420044,1114.869995,1121.560059,1121.560059,34625200,3072.199951,3072.199951,3072.199951,3072.199951,3072.199951,0.0,4364.589844,4383.02002,4333.580078,4352.839844,4352.839844,1916180000,16559.970703,16559.970703,16369.549805,16429.470703,16429.470703,76630000,1936.339966,1936.339966,1913.77002,1920.209961,1920.209961,3462520000,102.63,173.12,137.71,94.08,113.18,14.9,18.47,16.38,95.74,87.43,9.64,272.44,16.62,13.24,1.69,2.35,82.37,3.19,362.78,27.37,27.94,7.78,42.69,0.44,4.99,33.02,0.87,32.14,9.95,3.43,0
2014-08-06,15260.0,15271.139647999997,15121.429688,15159.790038999998,15159.790038999998,135500.0,1116.079956,1131.640015,1114.290039,1125.550049,1125.550049,35391500,3050.3701170000004,3050.3701170000004,3050.3701170000004,3050.3701170000004,3050.3701170000004,0.0,4326.279785,4378.990234000001,4325.040039,4355.049805,4355.049805,1819310000,16425.099609,16490.699219,16372.320313,16443.339844,16443.339844,78600000,1917.290039,1927.910034,1911.449951,1920.23999,1920.23999,3539150000,102.61,173.15,137.13,93.59,112.81,14.89,18.4,16.33,95.38,86.5,9.55,272.39,16.63,13.24,1.69,2.35,82.17,3.18,362.58,27.37,27.94,7.71,42.69,0.44,4.95,32.81,0.88,32.05,9.93,3.42,0
2014-08-07,15138.719727000003,15243.05957,15061.990234,15232.370117,15232.370117,143100.0,1127.969971,1131.410034,1116.430054,1119.76001,1119.76001,32305200,3012.879883,3012.879883,3012.879883,3012.879883,3012.879883,0.0,4373.25,4379.700195,4321.8901369999985,4334.970215,4334.970215,1866330000,16448.289063,16504.349609,16333.780272999997,16368.269531,16368.269531,80430000,1923.030029,1928.890015,1904.780029,1909.569946,1909.569946,3230520000,102.17,172.26,136.72,93.61,112.58,14.82,18.34,16.32,95.51,86.63,9.56,271.22,16.6,13.18,1.67,2.33,81.83,3.18,361.02,27.25,27.82,7.72,42.5,0.43,4.93,32.51,0.87,31.91,9.91,3.41,1
2014-08-08,15063.730469,15074.320313,14753.839844,14778.370117,14778.370117,177200.0,1119.880005,1131.859985,1118.48999,1131.349976,1131.349976,29022800,3006.830078,3006.830078,3006.830078,3006.830078,3006.830078,0.0,4340.879883,4373.120117,4327.870117,4370.899902,4370.899902,1759060000,16369.679688,16556.589844,16364.219727000003,16553.929688,16553.929688,82420000,1910.349976,1932.380005,1909.01001,1931.589966,1931.589966,2902280000,102.11,171.66,136.35,93.4,112.3,14.78,18.29,16.33,94.57,86.34,9.49,271.06,16.57,13.17,1.67,2.32,81.45,3.17,360.69,27.23,27.8,7.68,42.48,0.43,4.89,32.33,0.87,31.76,9.85,3.4,0
2014-08-11,15022.639647999997,15161.540038999998,14973.709961000002,15130.519531,15130.519531,114600.0,1136.47998,1148.890015,1135.23999,1141.930054,1141.930054,27848900,3047.560059,3047.560059,3047.560059,3047.560059,3047.560059,0.0,4387.379883,4415.779785,4384.149902,4401.330078,4401.330078,1537880000,16557.269531,16627.990234,16557.269531,16569.980469,16569.980469,65560000,1933.430054,1944.900024,1933.430054,1936.920044,1936.920044,2784890000,102.16,171.39,136.9,93.07,112.76,14.82,18.37,16.38,94.77,86.46,9.59,271.2,16.6,13.18,1.67,2.33,81.71,3.17,360.99,27.25,27.82,7.71,42.5,0.44,4.93,32.66,0.87,31.95,9.91,3.41,1
2014-08-12,15164.730469,15235.980469,15125.929688,15161.30957,15161.30957,89300.0,1138.630005,1141.280029,1129.109985,1133.030029,1133.030029,26117000,3023.77002,3023.77002,3023.77002,3023.77002,3023.77002,0.0,4394.689941,4407.080078,4371.839844,4389.25,4389.25,1560220000,16565.550781,16589.310547,16518.060547,16560.539063,16560.539063,62770000,1935.72998,1939.650024,1928.290039,1933.75,1933.75,2611700000,102.31,171.69,136.85,93.59,112.75,14.87,18.36,16.53,94.67,86.45,9.63,271.6,16.63,13.2,1.68,2.33,81.9,3.19,361.52,27.29,27.86,7.76,42.25,0.44,4.92,32.65,0.88,32.03,9.95,3.41,1
2014-08-13,15111.759766,15235.900391,15108.530272999997,15213.629883,15213.629883,96300.0,1136.170044,1143.22998,1135.609985,1141.780029,1141.780029,27180200,3056.169922,3056.169922,3056.169922,3056.169922,3056.169922,0.0,4407.870117,4434.310059,4403.6401369999985,4434.129883,4434.129883,1611690000,16567.539063,16670.289063,16567.539063,16651.800781,16651.800781,66020000,1935.599976,1948.410034,1935.599976,1946.719971,1946.719971,2718020000,102.26,171.87,136.68,93.6,112.66,14.87,18.33,16.54,94.89,86.15,9.63,271.46,16.61,13.19,1.68,2.33,81.75,3.19,360.58,27.27,27.84,7.78,41.72,0.44,4.91,32.61,0.88,32.03,9.96,3.41,1
2014-08-14,15284.379883,15338.849609,15272.900391,15314.570313,15314.570313,92700.0,1142.130005,1144.150024,1140.819946,1143.339966,1143.339966,26094600,3058.159912,3058.159912,3058.159912,3058.159912,3058.159912,0.0,4438.129883,4453.0,4433.939941,4453.0,4453.0,1549820000,16657.320313,16714.220703,16651.669922,16713.580078,16713.580078,62370000,1947.410034,1955.22998,1947.410034,1955.180054,1955.180054,2609460000,102.5,171.04,136.96,93.93,112.91,14.91,18.37,16.65,95.37,86.86,9.7,272.1,16.64,13.22,1.68,2.34,82.09,3.22,361.81,27.34,27.91,7.8,42.33,0.44,4.93,32.74,0.88,32.19,9.96,3.42,1
2014-08-15,15317.150391,15328.339844,15276.990234,15318.339844,15318.339844,88700.0,1151.310059,1151.609985,1131.829956,1141.650024,1141.650024,30233800,3033.52002,3033.52002,3033.52002,3033.52002,3033.52002,0.0,4479.6401369999985,4482.470215,4427.129883,4464.930176,4464.930176,1799460000,16717.009766,16775.269531,16575.419922,16662.910156,16662.910156,109180000,1958.869995,1964.040039,1941.5,1955.060059,1955.060059,3023380000,102.51,171.07,136.95,94.0,113.06,14.95,18.37,16.65,95.56,86.91,9.71,272.13,16.68,13.23,1.69,2.35,82.27,3.23,361.84,27.34,27.92,7.85,42.34,0.44,4.94,32.81,0.88,32.29,10.04,3.42,1
2014-08-18,15318.5,15365.349609,15303.389647999997,15322.599609,15322.599609,77300.0,1149.400024,1158.400024,1149.400024,1158.400024,1158.400024,26381600,3073.449951,3073.449951,3073.449951,3073.449951,3073.449951,0.0,4490.529785,4509.160156,4486.439941,4508.310059,4508.310059,1571100000,16664.449219,16840.279297,16664.449219,16838.740234,16838.740234,75670000,1958.359985,1971.98999,1958.359985,1971.73999,1971.73999,2638160000,102.39,171.17,137.08,94.03,113.3,14.95,18.39,16.69,95.44,86.94,9.68,271.81,16.67,13.21,1.69,2.35,82.25,3.22,361.42,27.31,27.88,7.84,42.8,0.44,4.92,32.65,0.88,32.48,10.06,3.42,1
2014-08-19,15451.94043,15476.049805,15429.110352000003,15449.790038999998,15449.790038999998,94200.0,1159.829956,1164.060059,1159.829956,1162.469971,1162.469971,26564300,3091.110107,3091.110107,3091.110107,3091.110107,3091.110107,0.0,4514.259765999999,4528.910156,4513.919922,4527.509765999999,4527.509765999999,1556560000,16839.060547,16929.130859,16839.060547,16919.589844,16919.589844,67220000,1972.72998,1982.569946,1972.72998,1981.599976,1981.599976,2656430000,102.63,171.6,137.05,94.21,113.12,14.95,18.38,16.65,95.75,86.54,9.66,272.44,16.7,13.24,1.7,2.35,82.45,3.23,362.27,27.37,27.94,7.86,42.59,0.44,4.92,32.78,0.88,32.55,10.08,3.42,1
2014-08-20,15485.929688,15492.879883,15433.719727000003,15454.450195,15454.450195,92700.0,1158.75,1159.219971,1152.77002,1157.51001,1157.51001,25795600,3083.5,3083.5,3083.5,3083.5,3083.5,0.0,4517.75,4533.009765999999,4515.72998,4526.47998,4526.47998,1502290000,16910.029297,16994.890625,16896.550781,16979.130859,16979.130859,61960000,1980.459961,1988.569946,1977.680054,1986.51001,1986.51001,2579560000,102.99,171.21,137.15,94.15,113.29,14.99,18.4,16.72,95.76,86.74,9.68,273.4,16.76,13.29,1.7,2.36,82.58,3.23,363.41,27.47,28.04,7.89,41.71,0.44,4.91,32.74,0.88,32.59,10.11,3.44,1
2014-08-21,15530.980469,15601.990234,15525.780272999997,15586.200195,15586.200195,117700.0,1157.219971,1160.969971,1147.449951,1160.030029,1160.030029,26389200,3124.560059,3124.560059,3124.560059,3124.560059,3124.560059,0.0,4526.720215,4534.0,4513.810059,4532.100098,4532.100098,1421730000,16983.880859,17074.589844,16983.880859,17039.490234,17039.490234,65160000,1986.819946,1994.76001,1986.819946,1992.369995,1992.369995,2638920000,103.82,172.33,137.62,94.6,113.61,15.02,18.46,16.77,96.34,86.86,9.68,275.6,16.9,13.39,1.72,2.37,82.95,3.23,365.82,27.69,28.27,7.91,42.15,0.44,4.94,32.91,0.89,32.75,10.16,3.47,1
2014-08-22,15618.049805,15628.780272999997,15524.429688,15539.19043,15539.19043,102300.0,1159.380005,1163.219971,1154.959961,1160.339966,1160.339966,23018600,3098.5,3098.5,3098.5,3098.5,3098.5,0.0,4534.870117,4547.240234000001,4521.77002,4538.549805,4538.549805,1311810000,17038.269531,17064.279297,16984.519531,17001.220703,17001.220703,64330000,1992.599976,1993.540039,1984.76001,1988.400024,1988.400024,2301860000,103.96,172.28,138.01,94.97,114.0,15.09,18.51,16.91,96.75,87.25,9.74,275.98,16.9,13.41,1.72,2.37,83.19,3.26,365.93,27.73,28.31,7.94,42.21,0.44,4.97,33.04,0.89,32.83,10.18,3.47,0
